producto_id,clase,revenue_opt,margin_opt,n_days,margin_contribution_pct
0805010132,08FRUV     ,10303.1,4852.92,619,47.1
0801010036,08FRUV     ,6236.27,4777.18,638,76.6
0805020016,08FRUV     ,9932.43,4776.01,616,48.09
0507020008,05CHAR     ,11805.61,4775.64,539,40.45
0509100030,05CHAR     ,8851.19,4773.42,402,53.93
0802010009,08FRUV     ,10609.23,4758.14,669,44.85
0309040004,03CARN     ,7085.29,4730.72,409,66.77
0502040048,05CHAR     ,14670.32,4715.38,618,32.14
0509070006,05CHAR     ,9867.93,4708.49,568,47.72
0305010001,03CARN     ,13497.91,4600.74,501,34.08
0509120011,05CHAR     ,12309.49,4572.34,248,37.14
0802030003,08FRUV     ,11346.71,4460.41,629,39.31
0802030008,08FRUV     ,11981.49,4441.48,721,37.07
0801010030,08FRUV     ,8087.6,4437.62,505,54.87
0802010027,08FRUV     ,33136.52,4428.43,736,13.36
0502040005,05CHAR     ,11076.36,4348.29,618,39.26
0802040024,08FRUV     ,7933.8,4336.41,461,54.66
0802020004,08FRUV     ,12983.19,4284.01,736,33.0
0801010027,08FRUV     ,8461.53,4281.26,599,50.6
0801010008,08FRUV     ,7360.82,4211.75,526,57.22
0806010008,08FRUV     ,14560.22,4190.45,736,28.78
0509150009,05CHAR     ,10999.49,4187.98,613,38.07
0509130007,05CHAR     ,10460.82,4170.92,622,39.87
0805010087,08FRUV     ,8893.71,4166.23,630,46.84
0805010256,08FRUV     ,8228.07,4142.26,185,50.34
0801010009,08FRUV     ,7547.39,4112.59,495,54.49
0308050005,03CARN     ,6015.76,4110.58,352,68.33
0502040047,05CHAR     ,14709.47,4078.95,648,27.73
0801010034,08FRUV     ,6750.69,4077.36,627,60.4
0805010086,08FRUV     ,8733.09,4069.6,690,46.6
0805010123,08FRUV     ,9776.83,4064.53,635,41.57
0801010040,08FRUV     ,6507.31,4035.92,281,62.02
0805010095,08FRUV     ,8087.86,3999.67,398,49.45
0502060007,05CHAR     ,9702.78,3901.46,713,40.21
0801010018,08FRUV     ,6268.44,3900.57,650,62.23
0802010005,08FRUV     ,7535.87,3890.07,695,51.62
0502040046,05CHAR     ,10645.81,3870.35,511,36.36
0802040021,08FRUV     ,7134.41,3837.67,552,53.79
0803010002,08FRUV     ,13155.76,3834.23,736,29.14
0302010020,03CARN     ,8561.53,3832.41,637,44.76
0805010180,08FRUV     ,8677.28,3783.91,650,43.61
0801010002,08FRUV     ,6273.84,3776.72,696,60.2
0801010016,08FRUV     ,5432.45,3742.03,689,68.88
0509060012,05CHAR     ,11096.79,3726.36,546,33.58
0502030006,05CHAR     ,7525.82,3721.91,448,49.46
0801010001,08FRUV     ,6381.39,3710.22,687,58.14
0805010055,08FRUV     ,8084.81,3702.34,534,45.79
0502080057,05CHAR     ,10023.9,3669.03,568,36.6
0310010007,03CARN     ,8241.0,3655.34,536,44.36
0509150012,05CHAR     ,9128.44,3620.09,534,39.66
0504030021,05CHAR     ,10019.77,3608.84,693,36.02
0509110005,05CHAR     ,8731.97,3587.3,326,41.08
0801010025,08FRUV     ,8805.73,3521.07,734,39.99
0502040045,05CHAR     ,9703.16,3480.08,612,35.87
0801010035,08FRUV     ,4186.09,3471.81,438,82.94
0802010015,08FRUV     ,50759.8,3436.41,732,6.77
0502080097,05CHAR     ,8801.96,3362.09,536,38.2
0802020009,08FRUV     ,7779.58,3347.06,607,43.02
0802030011,08FRUV     ,8253.33,3297.81,546,39.96
0802010026,08FRUV     ,88687.43,3296.99,736,3.72
0509030070,05CHAR     ,8103.24,3211.4,674,39.63
0803010016,08FRUV     ,5708.51,3208.93,703,56.21
0801010037,08FRUV     ,5459.24,3166.84,651,58.01
0502040025,05CHAR     ,8836.04,3154.27,622,35.7
0801010012,08FRUV     ,4984.55,3116.36,488,62.52
0502030005,05CHAR     ,5529.5,3091.9,296,55.92
0801010022,08FRUV     ,6487.08,3091.75,533,47.66
0805010198,08FRUV     ,7529.04,3068.68,484,40.76
0505030014,05CHAR     ,7901.74,3051.21,508,38.61
0509120007,05CHAR     ,5994.93,3045.67,252,50.8
0502080058,05CHAR     ,9613.03,2979.84,425,31.0
0802040017,08FRUV     ,4759.12,2958.67,640,62.17
0802040042,08FRUV     ,5037.32,2932.39,300,58.21
0802040019,08FRUV     ,4475.59,2929.59,621,65.46
0801010019,08FRUV     ,4677.12,2917.97,676,62.39
0502030004,05CHAR     ,5387.24,2916.37,287,54.13
0509110006,05CHAR     ,6996.46,2915.07,374,41.66
0501040015,05CHAR     ,7007.26,2899.24,468,41.37
0805020032,08FRUV     ,5031.46,2897.01,444,57.58
0505030036,05CHAR     ,8538.61,2872.44,465,33.64
0509130009,05CHAR     ,6711.92,2864.96,483,42.68
0806010004,08FRUV     ,20573.06,2859.98,736,13.9
0802040031,08FRUV     ,6099.71,2829.81,552,46.39
0504020026,05CHAR     ,7326.8,2826.42,686,38.58
0802040043,08FRUV     ,4927.15,2812.06,341,57.07
0805010106,08FRUV     ,6682.89,2806.14,618,41.99
0504030043,05CHAR     ,7611.51,2786.25,631,36.61
0505030034,05CHAR     ,8159.59,2780.03,461,34.07
0802040025,08FRUV     ,4201.41,2744.36,476,65.32
0801010020,08FRUV     ,4498.34,2731.76,586,60.73
0509100013,05CHAR     ,6936.15,2715.52,487,39.15
0802040036,08FRUV     ,4254.47,2697.44,240,63.4
0801010010,08FRUV     ,4380.09,2694.45,606,61.52
0802030001,08FRUV     ,5606.15,2676.4,408,47.74
0301020009,03CARN     ,9405.06,2670.45,450,28.39
0301030003,03CARN     ,6881.81,2668.67,387,38.78
0502060006,05CHAR     ,5699.9,2656.03,589,46.6
0802040027,08FRUV     ,4643.57,2631.45,522,56.67
0502080096,05CHAR     ,6330.7,2628.12,534,41.51
0505030013,05CHAR     ,6225.04,2622.37,486,42.13
0805020042,08FRUV     ,5172.46,2602.3,313,50.31
0802010002,08FRUV     ,132852.31,2551.59,736,1.92
0509030067,05CHAR     ,5826.9,2534.01,477,43.49
0805010160,08FRUV     ,5657.31,2500.21,481,44.19
0509030071,05CHAR     ,8951.99,2450.33,458,27.37
0502080086,05CHAR     ,6016.77,2446.31,606,40.66
0803010011,08FRUV     ,6085.5,2444.85,705,40.18
0805010273,08FRUV     ,6624.83,2426.08,649,36.62
0802030004,08FRUV     ,5665.29,2418.03,589,42.68
0805010270,08FRUV     ,7071.7,2398.91,629,33.92
0802040035,08FRUV     ,3825.06,2375.42,193,62.1
0802040001,08FRUV     ,4676.92,2347.16,249,50.19
0805020002,08FRUV     ,4105.06,2302.75,396,56.1
0801010006,08FRUV     ,4019.79,2297.19,388,57.15
0805020007,08FRUV     ,8211.19,2283.0,718,27.8
0504030014,05CHAR     ,5097.86,2270.65,580,44.54
0504040037,05CHAR     ,6491.72,2259.26,237,34.8
0803010013,08FRUV     ,6133.68,2257.68,518,36.81
0801010011,08FRUV     ,3621.74,2240.77,670,61.87
0801010024,08FRUV     ,3527.43,2213.74,343,62.76
0501030001,05CHAR     ,5454.03,2213.28,538,40.58
0502010336,05CHAR     ,5774.29,2208.23,522,38.24
0802010039,08FRUV     ,5338.17,2202.85,454,41.27
0501020003,05CHAR     ,4624.89,2176.16,509,47.05
0507020022,05CHAR     ,5022.6,2174.55,422,43.3
0504050008,05CHAR     ,4182.84,2166.41,576,51.79
0802030013,08FRUV     ,5198.07,2162.06,329,41.59
0801010005,08FRUV     ,3557.12,2156.81,664,60.63
0504030048,05CHAR     ,6163.32,2136.44,241,34.66
0509130029,05CHAR     ,6584.39,2123.56,142,32.25
0805010009,08FRUV     ,5848.46,2122.83,344,36.3
0505030038,05CHAR     ,5289.48,2103.02,393,39.76
0805010279,08FRUV     ,5602.58,2094.63,546,37.39
0502040057,05CHAR     ,5887.72,2086.59,645,35.44
0509100035,05CHAR     ,5770.91,2082.21,140,36.08
0802010019,08FRUV     ,22067.88,2066.8,731,9.37
0503040003,05CHAR     ,4657.52,2029.8,462,43.58
0505010030,05CHAR     ,5574.37,2023.8,579,36.31
0502010335,05CHAR     ,7427.94,2015.94,687,27.14
0802040013,08FRUV     ,2638.72,1996.72,414,75.67
0507020019,05CHAR     ,5035.56,1985.1,377,39.42
0502040049,05CHAR     ,5144.72,1982.21,574,38.53
0802010003,08FRUV     ,4087.1,1924.75,639,47.09
0802040012,08FRUV     ,3006.34,1915.88,487,63.73
0507020013,05CHAR     ,4112.11,1900.5,252,46.22
0504040035,05CHAR     ,5944.02,1899.42,177,31.96
0504040018,05CHAR     ,3488.32,1890.16,365,54.19
0502040013,05CHAR     ,5229.1,1888.49,228,36.12
0503040001,05CHAR     ,3761.18,1875.14,333,49.86
0503020002,05CHAR     ,4343.16,1860.97,552,42.85
0805020041,08FRUV     ,3537.17,1846.53,316,52.2
0805010120,08FRUV     ,4579.28,1817.54,613,39.69
0805010280,08FRUV     ,4627.4,1816.24,582,39.25
0805010079,08FRUV     ,4109.86,1804.7,451,43.91
0502080085,05CHAR     ,5124.42,1788.02,400,34.89
0802040030,08FRUV     ,2860.22,1783.84,371,62.37
