producto_id,clase,revenue_opt,margin_opt,n_days,margin_contribution_pct
0805010116,08FRUV     ,29307.55,15020.51,736,51.25
0504040026,05CHAR     ,41331.19,14989.91,698,36.27
0806010001,08FRUV     ,33975.13,14963.95,736,44.04
0803010009,08FRUV     ,28549.57,14174.91,736,49.65
0504030022,05CHAR     ,35113.49,14150.31,734,40.3
0301050001,03CARN     ,34641.6,13873.69,646,40.05
0802010022,08FRUV     ,31424.15,13834.65,736,44.03
0503020051,05CHAR     ,29738.55,13794.37,336,46.39
0802020005,08FRUV     ,33520.49,13674.55,736,40.79
0509130036,05CHAR     ,39029.96,13600.95,509,34.85
0502040028,05CHAR     ,33011.0,13526.55,656,40.98
0802010010,08FRUV     ,34433.33,12680.74,736,36.83
0805020011,08FRUV     ,23126.59,12007.06,733,51.92
0509160028,05CHAR     ,28184.72,11908.41,548,42.25
0802020007,08FRUV     ,29524.5,11863.05,736,40.18
0509070003,05CHAR     ,26360.34,11850.36,640,44.96
0503020046,05CHAR     ,23190.67,11705.0,608,50.47
0802010020,08FRUV     ,53317.96,11689.84,736,21.92
0309020013,03CARN     ,20138.89,11689.62,471,58.05
0308040005,03CARN     ,29455.0,10606.34,343,36.01
0302010044,03CARN     ,26344.02,10476.02,668,39.77
0802050002,08FRUV     ,24635.03,10198.76,676,41.4
0308040007,03CARN     ,33748.75,10073.64,458,29.85
0803010007,08FRUV     ,18622.38,9838.08,532,52.83
0803010022,08FRUV     ,13830.03,9781.82,641,70.73
0301040005,03CARN     ,24873.93,9481.25,728,38.12
0509150029,05CHAR     ,30456.59,9347.96,618,30.69
0502040033,05CHAR     ,22743.97,9250.68,703,40.67
0509160008,05CHAR     ,17307.47,9139.35,642,52.81
0509160007,05CHAR     ,17300.65,9034.02,653,52.22
0805020001,08FRUV     ,15299.11,8999.17,736,58.82
0504030027,05CHAR     ,22490.76,8986.94,709,39.96
0802010006,08FRUV     ,24681.74,8658.67,733,35.08
0803010028,08FRUV     ,28339.66,8572.28,736,30.25
0801010003,08FRUV     ,11271.37,8568.8,684,76.02
0301070005,03CARN     ,14516.62,8451.3,249,58.22
0806010009,08FRUV     ,22407.43,8394.95,736,37.47
0502040026,05CHAR     ,21353.47,8278.99,706,38.77
0509160003,05CHAR     ,15617.48,8269.58,656,52.95
0802040010,08FRUV     ,12815.57,8267.46,682,64.51
0806010005,08FRUV     ,30862.94,8264.04,731,26.78
0309030001,03CARN     ,16981.1,8212.01,578,48.36
0502040051,05CHAR     ,20291.27,8087.72,601,39.86
0504050003,05CHAR     ,19832.99,8050.86,733,40.59
0308050017,03CARN     ,14351.37,8036.54,595,56.0
0301030002,03CARN     ,22169.19,7884.32,672,35.56
0302010045,03CARN     ,19901.01,7839.48,671,39.39
0801010015,08FRUV     ,14585.24,7801.8,526,53.49
0805020018,08FRUV     ,19961.27,7781.76,691,38.98
0502080046,05CHAR     ,19017.47,7731.24,736,40.65
0507020016,05CHAR     ,16547.7,7622.75,525,46.07
0504040015,05CHAR     ,18726.75,7622.09,703,40.7
0509140014,05CHAR     ,15242.61,7571.18,590,49.67
0509060007,05CHAR     ,16472.7,7531.01,686,45.72
0801010007,08FRUV     ,8378.87,7373.55,478,88.0
0309020018,03CARN     ,10907.78,7328.35,218,67.18
0805020006,08FRUV     ,17028.81,7251.75,393,42.59
0802040004,08FRUV     ,13755.91,7234.17,578,52.59
0509130013,05CHAR     ,16513.88,7172.28,717,43.43
0806010007,08FRUV     ,20084.17,7146.4,736,35.58
0309030004,03CARN     ,9369.83,7133.65,355,76.13
0509180019,05CHAR     ,14714.51,7084.33,687,48.15
0803010010,08FRUV     ,16728.34,7074.21,736,42.29
0509100019,05CHAR     ,15102.59,7052.54,663,46.7
0309030005,03CARN     ,16713.31,6814.01,672,40.77
0509100020,05CHAR     ,14601.0,6800.61,347,46.58
0504040014,05CHAR     ,16127.62,6791.13,727,42.11
0309030007,03CARN     ,9024.82,6784.57,370,75.18
0309040011,03CARN     ,8402.82,6769.92,262,80.57
0509090003,05CHAR     ,15367.58,6725.74,537,43.77
0503020052,05CHAR     ,18126.66,6723.33,109,37.09
0802040026,08FRUV     ,10818.94,6707.39,421,62.0
0301010003,03CARN     ,15133.26,6580.5,244,43.48
0501040017,05CHAR     ,14804.57,6542.07,281,44.19
0504020022,05CHAR     ,17223.07,6442.52,530,37.41
0309030002,03CARN     ,9483.27,6343.27,313,66.89
0805020008,08FRUV     ,10362.18,6230.76,712,60.13
0504020027,05CHAR     ,16158.16,6204.62,709,38.4
0502090003,05CHAR     ,14174.45,6117.42,683,43.16
0509150015,05CHAR     ,14009.81,6059.52,702,43.25
0805010066,08FRUV     ,22015.67,6034.47,219,27.41
0509110003,05CHAR     ,10661.47,5931.74,450,55.64
0802040029,08FRUV     ,10409.2,5927.08,544,56.94
0504040011,05CHAR     ,16856.47,5840.66,720,34.65
0805010088,08FRUV     ,15429.31,5813.85,678,37.68
0805020026,08FRUV     ,11331.26,5726.66,618,50.54
0302010028,03CARN     ,13007.24,5701.96,627,43.84
0308050004,03CARN     ,8624.34,5693.19,478,66.01
0802010027,08FRUV     ,34296.55,5681.29,736,16.57
0802040002,08FRUV     ,9593.67,5614.48,514,58.52
0805020022,08FRUV     ,8996.02,5612.34,661,62.39
0509160006,05CHAR     ,11745.83,5587.49,559,47.57
0504030035,05CHAR     ,16186.38,5581.03,458,34.48
0509030069,05CHAR     ,11881.67,5520.11,614,46.46
0802040022,08FRUV     ,9684.16,5513.92,550,56.94
0502070001,05CHAR     ,12109.84,5505.17,607,45.46
0801010004,08FRUV     ,7641.56,5472.89,650,71.62
0507020023,05CHAR     ,12815.69,5419.21,504,42.29
0802040007,08FRUV     ,7385.09,5394.5,510,73.05
0507020008,05CHAR     ,12229.48,5389.0,539,44.07
0805010132,08FRUV     ,10759.28,5336.94,619,49.6
0503020041,05CHAR     ,13025.67,5287.81,435,40.6
0803010020,08FRUV     ,8137.99,5286.01,638,64.95
0805020016,08FRUV     ,10344.83,5206.16,616,50.33
0305010001,03CARN     ,13981.47,5197.97,501,37.18
0509100030,05CHAR     ,9200.3,5194.68,402,56.46
0502040048,05CHAR     ,15043.75,5180.37,618,34.44
0802010009,08FRUV     ,10944.59,5158.49,669,47.13
0801010036,08FRUV     ,6523.02,5062.15,638,77.6
0309040004,03CARN     ,7337.09,5007.66,409,68.25
0509120011,05CHAR     ,12637.74,4964.39,248,39.28
0502040005,05CHAR     ,11562.82,4963.43,618,42.93
0802030003,08FRUV     ,11690.0,4923.11,629,42.11
0802030008,08FRUV     ,12370.95,4922.88,721,39.79
0509070006,05CHAR     ,10044.52,4913.81,568,48.92
0806010008,08FRUV     ,15230.67,4897.52,736,32.16
0509150009,05CHAR     ,11473.45,4838.63,613,42.17
0802020004,08FRUV     ,13427.26,4819.89,736,35.9
0801010030,08FRUV     ,8398.36,4799.34,505,57.15
0502040047,05CHAR     ,15216.35,4791.76,648,31.49
0802040024,08FRUV     ,8291.5,4696.01,461,56.64
0509130007,05CHAR     ,10887.9,4677.15,622,42.96
0801010027,08FRUV     ,8848.93,4666.65,599,52.74
0805010256,08FRUV     ,8706.89,4615.26,185,53.01
0805010087,08FRUV     ,9267.28,4559.3,630,49.2
